b765d4f5-6776-473e-9f89-d41fef947e50,20-10-2020 15:11:06,-25
93c35886-2b64-41a3-8172-daf541ba5677,10-12-2021 22:06:19,-8
21486f00-f99d-42d6-a14a-ea16cc943e41,2-2-2021 01:46:18,-5
1c7a784b-c85d-4baf-8c55-0a1f0f9c0fcf,27-7-2021 09:51:34,-20
82f512d2-94de-4f83-a223-ee116d869404,25-2-2017 11:50:58,-75
6ca5a08d-dd26-407e-939c-e4617e801eb5,16-8-2017 12:34:58,-9
ba939493-dc98-4b28-8b0a-e5de958d5083,13-6-2017 20:11:18,-5
b1a5f536-446b-428a-8001-4d884030f6e5,30-1-2020 15:29:25,-6
c949949b-64d8-4b41-a0f6-de48e9c286f2,6-12-2020 13:55:35,50
f315b385-ffd3-40dd-8736-dfcfc9ce986c,14-9-2021 02:07:11,-5
61890662-1ad0-4b2a-b3ae-195d8497f354,7-8-2021 14:12:47,-7
ee2c1ad0-77ad-4d72-8167-aa3efddc9337,19-2-2021 15:03:42,33
e2c11f38-509f-4b48-a8eb-e367142291d9,22-7-2020 12:44:46,-43
154f0a17-1902-43c2-b524-1a1ee1204426,18-9-2020 16:16:39,-6
f3bad6ab-0421-4f59-ae7a-a64ca34fb29f,5-6-2017 03:15:21,23
91abdf72-bee9-4e87-a835-3d3bd9f99cb1,21-4-2020 21:11:52,-22
e2c19f09-4c6d-4b3e-833a-4bcd1c59b1eb,1-10-2018 10:28:45,-6
ae6309cd-d989-421a-9957-4a604b263250,24-4-2019 18:50:21,-5
8ab2d551-a83b-45be-b23c-7f89507aeab3,26-12-2017 02:23:29,56
b7ff4518-be4d-4356-8464-b197f85574bd,13-9-2020 14:55:20,-8
2e04d916-a39a-4f4a-9459-868d87dd6aae,1-7-2018 14:28:55,-19
c96f159b-3a0c-4d30-92f8-06b8d537537f,19-2-2020 07:02:46,-19
74a2f943-f936-4e6f-bcbd-19deaf8ffaf1,30-8-2020 15:45:57,-5
35fc48cf-dfeb-40b8-a486-850c11de0a55,15-9-2021 22:38:03,-8
e3e1b03a-82fa-4b24-a92b-3b2261703388,19-2-2019 05:48:31,-15
3e919789-b144-43bb-96cf-ea1c3be8473c,31-8-2020 14:47:24,-6
a44eaf00-81e7-4d2c-8703-74f7ff9281c6,4-6-2021 00:55:07,30
9ced3c2c-bcdd-4a79-bc72-dde07dd96e0b,8-3-2019 00:13:35,-37
784da652-5cd2-4bc4-b6b9-6034acb20a80,17-11-2018 16:14:38,22
6e2a3be9-db67-4d46-8845-da681b2e3188,27-8-2017 17:09:23,24
0bbd3d65-ca68-4065-b087-bf9750c3c2d7,7-9-2019 14:15:52,43
6836fc50-f9ad-428a-995d-d1978076c30c,25-12-2019 09:49:08,-5
38c9b621-ab95-4fa4-8c07-61543a02dd5e,28-4-2018 19:01:04,-9
c6d5e425-397a-4a12-8321-83fae4094206,20-7-2017 06:55:23,80
082bff8f-679a-4c32-8d8f-75372402bbb8,4-11-2018 16:32:06,-24
2396c288-c2f3-45c2-a176-5d5827b5f240,14-4-2017 12:53:53,-5
f29a9a09-d7e7-4894-a1ff-a5b46344e33b,26-11-2021 22:41:03,-12
ba943e5d-fd35-4f86-af09-21ae1391c1f6,3-7-2020 02:36:57,52
70014c02-bd53-48db-9f07-6d109fc761db,13-4-2018 02:42:27,-8
e154ae0d-b9fa-4624-af79-8777e0a9ad3a,16-8-2021 09:22:21,24
6c26bc7a-d43d-437d-bd15-d32eba660d80,2-7-2019 04:23:22,-13
3133f334-d65f-4c80-9821-0c92ac7aaf09,23-1-2017 18:46:36,73
3330df51-d8da-45c0-aff1-d73fd92c2a96,25-11-2019 16:23:38,-42
e154ae0d-b9fa-4624-af79-8777e0a9ad3a,4-7-2018 15:49:25,-15
feaf64a5-235c-4cb8-bd73-1cb731af5df0,30-7-2018 19:39:43,51
c84da47f-4d25-422a-9bfc-5bd25eecf99b,11-4-2021 12:03:45,-8
4184f952-bd9d-4ba0-92e7-ba0fc6cfa81f,24-11-2020 12:43:20,-7
edb1bfc9-103d-4fde-9d32-4a635740e4d0,14-3-2021 20:27:08,-10
07916390-b3d3-4c9e-ac9f-8ac7514dea12,30-4-2021 04:56:21,61
7574dad1-9632-4e51-b294-30b58e28f1ae,8-11-2018 14:42:16,41
fe04689c-9c82-4fcf-b1eb-9db03ca1653c,27-12-2018 21:24:03,-18
3c112db3-227b-4fb4-8dfb-d5938aaddce1,30-6-2018 14:49:05,18
e3434c19-8879-4efd-b5b1-0572e3087a79,27-6-2018 03:42:38,-5
d378f2f0-5a4e-4570-85fc-0a001f2ea234,25-12-2019 19:39:18,41
c960be79-00fd-453f-ae63-4237f194c489,12-9-2019 09:52:06,-5
7dbb90b2-50e1-42b2-91f1-d89e5c261a46,30-11-2018 00:17:22,-6
ca4d607a-e031-4100-a3e6-c0e27c505d32,10-2-2018 12:52:04,-5
f5791be7-1b90-440a-b850-24850505fa5e,22-2-2017 01:44:19,75
2eb380ac-c828-4dfe-8eee-6ea5151adcbe,29-10-2018 15:37:55,-10
6d0b45fb-d4b0-4dfd-ac21-3a91b92a50aa,3-6-2019 08:18:48,11
30c0d7d7-6188-4053-bc6d-1764c13d6572,18-4-2018 08:57:11,-13
4a26967e-8d4b-4119-ab22-334b71774db4,24-6-2018 20:05:10,79
fe1e6767-a714-4119-9237-0cca0ce3e4c4,7-7-2020 04:53:06,7
1d43129a-5269-491a-a707-58afbcd2bcf0,11-5-2021 05:50:47,-15
81ecc8e6-bf51-469a-a77c-16bb2350747a,16-1-2019 11:01:51,-40
45fc4090-0a5f-4cef-aefc-c47203283abc,24-10-2019 16:24:15,-13
1cca7f09-518f-4ab3-8cd8-80eccf110cb0,22-7-2018 13:25:16,36
c975d552-0d4b-42b0-a456-d91650239fad,27-12-2019 14:24:45,-9
281a5a48-b55d-4d7a-9a5c-f79cecae3a62,26-8-2019 01:17:30,65
d4b4b695-3266-4296-9c80-8f38e0c197d7,21-7-2018 04:27:55,11
d8b6e843-a3c8-443f-ac3d-97ba7b9ac18b,21-3-2019 10:28:04,-7
82b55f51-be03-4d63-9929-e57e7dfcfcd9,19-4-2018 13:24:27,-56
ba3496ed-e4ff-4360-afdc-486be8143146,25-6-2017 08:35:45,-9
0247e40b-9f39-4333-9fce-c532f51b29a9,28-4-2018 05:24:08,-6
a745b780-549f-405c-857e-0032dad5bbf9,17-11-2019 18:50:58,-13
0268b726-de13-47f3-808f-7bcf8d4278e2,11-10-2017 04:05:22,-50
b5ec03d3-bbd4-4847-acb5-e81ce00a94fc,1-2-2017 13:19:45,-29
55faa254-8c87-4c4a-9bb3-aeb42b41213d,1-1-2021 17:58:25,-12
3928a6b8-0ca4-43a6-92e9-9c8ab8cc8e18,24-8-2021 02:20:00,-23
4c13fd6e-3076-4dc1-b523-4cfa8ada5a19,17-3-2020 16:31:22,-15
ace89284-322d-49a3-8e98-d577d6f83048,22-3-2017 14:13:48,39
3728f41f-fac3-4ca3-8cc5-88a364ec958e,21-6-2017 12:13:49,-22
d4df2198-5ce6-422f-8e36-3c0417d1b9cf,14-5-2020 17:17:53,-9
afac4eae-2b82-4a1d-bf54-8ce1edeee27b,6-1-2018 12:16:13,18
7cebdb12-8e85-42c0-b3db-9b1f19bbb3b9,31-12-2019 08:02:57,-6
4edd0842-726a-4c71-8057-33ec2618e1f1,17-9-2018 03:18:19,-17
1d998c44-abd7-4eaf-81e2-d3ba1ccdeb56,22-4-2018 21:21:32,14
41f48268-4c23-4582-9188-6af8cd381379,5-12-2018 04:41:58,45
96a0e001-cf0b-49c0-b789-b33a96caff4b,18-5-2021 02:33:33,-10
dbdc26ad-f165-4d98-89cc-cb6fc1d13efc,18-9-2020 08:15:16,-7
2be64b5e-6c66-44d3-803c-d3559ba82a40,15-6-2021 15:34:08,-24
2d01ea9a-f387-41ef-b1fe-9c6fc5da7441,12-2-2019 06:07:00,-6
36734b72-e845-42b9-b661-df0afd514c47,13-1-2021 15:48:54,-9
28feec9a-163c-4399-b899-016f277eb883,21-1-2021 11:50:00,-5
1e42b73c-769c-40eb-8b39-aaccdebe38d8,27-11-2017 11:17:42,-5
3449c193-be51-4b25-80f8-ef2bab30836c,9-7-2020 20:48:00,-9
7a417745-9610-487f-8d22-a4de58ed7e62,29-12-2020 01:46:15,-43
dffaf788-2628-4ac9-a4d4-6cfad34420e1,22-11-2021 11:22:31,10
75c3e31e-5cb7-43d0-9024-ff2214d9b3df,17-11-2021 08:57:28,-15
951812aa-4144-481f-b133-459c82fda62f,13-6-2019 06:04:30,-5
ad05676a-4270-4748-9984-ad4735c83a5e,22-10-2020 11:01:07,-15
e848dfb9-93ba-4316-8bef-02728a7d29f1,11-6-2021 10:34:26,-5
510fffbe-4e14-447b-b070-9dfd2658cfe8,9-1-2018 03:15:24,58
e138259a-ae62-4021-a339-6f6a3cd9340d,19-11-2017 14:43:38,-15
fbcb7e78-fbef-495d-a768-206047f8215a,14-4-2021 18:56:47,-65
7cc3535b-a4c3-4743-9d4b-124c60f48d8f,11-11-2020 02:16:41,53
6ff252fb-075c-40e3-be5b-7bafaba1e31c,16-9-2020 18:09:33,48
75c3e31e-5cb7-43d0-9024-ff2214d9b3df,3-8-2019 09:28:58,-5
bddffb9f-ea1c-4d36-9730-5c89c44a2504,9-4-2021 18:42:06,-10
efc7a942-4134-4aa0-bc3a-1fda53e22b3e,16-3-2021 08:19:22,16
1f29cbe3-2b63-4cf4-bd85-b217626e1686,13-10-2019 16:38:35,35
a718782a-d92f-4b90-8347-77ae1540d115,13-1-2018 19:50:34,-57
3a1fdf6b-9ac8-426c-8a3f-f0f9eb29ad6e,19-8-2021 15:22:34,-12
235410c6-a3d0-4815-8af4-d2bc9beacc0a,8-12-2020 04:12:10,-10
971e3ac8-ef63-430d-890c-096e76b75782,16-9-2021 16:06:44,61
88c72e58-7900-4b9a-b95f-1727829302ff,24-1-2019 08:14:56,-35
8325f019-ce48-4b89-922a-c4c3d67472c7,19-9-2019 05:06:24,-5
6c2da204-71bd-4309-8b77-71e7782410ea,2-12-2017 17:25:50,32
a4a3849d-73f5-4414-a9d7-9777c7d30b90,5-5-2021 00:28:10,-13
77ac5011-41f0-4e22-b700-b343d7244735,11-6-2020 20:53:40,-41
20a9f7ca-6daa-45e3-808f-f9e23633c4be,25-5-2019 14:05:50,-8
05b8dd55-9b29-49f4-9586-1674622d5c7f,17-7-2020 19:23:13,49
4cf4501b-68c7-4632-b3f3-46bba5124e63,2-1-2017 16:22:40,77
36daf7e3-3967-4d11-bc72-002eff27a6ae,6-6-2021 04:44:44,-5
abb416ef-9f72-412e-be4c-02487a163e26,1-10-2021 20:47:46,7
c5250076-8094-4857-8321-c85f54d177b5,20-12-2020 01:05:29,-24
b79212c1-0e52-4a3b-ad97-f781c6ccb1bd,9-7-2018 21:34:20,-22
f9e5a1d3-e834-4b01-be7d-16f6d6ead6f1,2-10-2018 08:12:04,38
b7e026b1-d7e5-4af4-b9a0-730f9342849c,16-8-2017 10:19:31,-18
b65e01d4-3940-44d9-b586-d1f56ace7457,19-11-2017 00:05:42,-54
394bf293-fa79-48d1-a5c2-87f6ac5387f2,31-10-2020 09:28:23,53
9afda8f6-6a8f-4692-9214-fa76e0595c6c,24-9-2018 05:48:16,-36
e3d9cdf0-337e-478e-a907-49c9e7f5b3e2,18-4-2021 06:04:14,-16
1a31e41d-44cf-4a23-a602-70640ceb2244,30-9-2017 12:25:58,-42
a2dcb82d-149d-429f-b54c-dd6c02e6a422,18-9-2020 04:38:04,-8
8242fbca-6cd9-4235-8cec-653158a29252,25-3-2019 11:13:46,-6
3330df51-d8da-45c0-aff1-d73fd92c2a96,14-9-2019 14:54:26,-26
82a43634-e966-4949-a01f-1a44182e1722,1-5-2017 21:50:53,-5
bd0267ee-420f-4d4a-894b-f3a419a3ae61,20-8-2017 06:01:10,-72
0bc090aa-7ca2-4489-a81f-ec805530f08b,21-4-2018 13:43:17,8
61808367-d9b9-4691-b031-7c10b3732c61,29-4-2019 01:52:23,-5
e97bb649-0396-4e9a-a666-c862fb9fb97c,24-10-2017 22:02:21,-28
37a131ed-0966-43fe-a11e-9ac6d759c421,24-3-2019 16:04:11,42
f86452a9-3ef4-4ee5-b827-e443eca6c09d,21-12-2017 16:30:19,-7
522b39a6-2c3b-4e37-bdb7-f8128f4ebbca,6-11-2017 13:52:10,-7
b940033b-d378-4a9e-a7d6-bb33746988cb,24-10-2021 09:20:18,-9
876b9ca9-fb34-4035-b585-c4a7498bcaaf,1-3-2017 18:08:24,43
218e6262-a8f7-47e2-b79a-30f40f91b7af,21-8-2019 15:41:11,12
2fe645ee-8aad-4f68-876e-8a3695ff3272,13-3-2021 20:36:17,-11
f85050a5-88f2-49c5-bc33-24b4ec6c2a10,16-4-2021 20:55:35,30
af45d77b-3c59-434f-8420-e99dd995e75e,14-7-2019 15:49:23,-5
2ec650eb-f93d-413d-a2b1-f9750bdec7c3,20-7-2019 20:40:05,17
eacef06a-6a94-40fc-8ff1-9027b46343b7,16-1-2018 15:27:02,-6
ebe973b7-1b5f-48fd-9ba7-a1c14d4080fa,14-9-2019 15:41:58,-20
abe3fd06-cd2a-4f25-9b15-8f603ee937c9,16-5-2021 21:19:43,-6
7174d4d0-8ffb-4b7d-9f50-baef876319e5,31-7-2019 17:30:28,-18
5fbe1e2b-667d-4369-a626-2c42c66196b8,23-7-2017 07:35:28,-11
641346d1-f4fe-4cbb-9ca6-d298cace0567,16-11-2020 11:31:28,-11
6656a0f8-7fac-481e-99ab-f4addc146209,29-4-2021 16:17:37,-5
9dcb2fd9-4f07-4ce8-a065-7d2c4000abd0,13-5-2019 03:42:15,-5
04f9e10b-0a57-4398-b034-12c626004141,15-3-2019 19:03:30,-11
d1cf7495-e94f-46ab-878a-7c4122cedfd5,16-1-2019 10:57:43,16
f8220d3d-08b6-4b17-8606-b96b7e0b40c9,2-3-2018 15:57:52,-5
b59bc005-679e-4ec3-90f2-ed64cd4c32aa,16-11-2020 07:11:36,-31
c2bee52d-4a35-4cdd-b423-dc0410f71abe,25-2-2017 13:09:27,59
a9b642db-5916-4328-ad7c-a41527a29471,18-2-2017 06:05:48,-24
93b9e906-1285-4f79-a3b3-38ed454a6898,18-2-2021 22:54:35,-23
c35a5834-718e-455c-8607-8e9a17b4dc75,5-7-2017 13:57:39,55
6b7e64ba-b5cb-4f01-91ca-7b0f96a7a643,30-12-2017 21:47:17,-36
30c0d7d7-6188-4053-bc6d-1764c13d6572,5-6-2017 22:53:11,-20
e2c19f09-4c6d-4b3e-833a-4bcd1c59b1eb,24-12-2019 08:33:44,-33
e22c866d-a15a-4758-b350-e48058bd64db,2-11-2021 16:48:24,-24
d5d9b24b-1328-407c-96db-0285d594bf28,28-6-2017 16:29:31,-71
1af7bda8-7ea7-488a-858b-e9baa8ee5a61,1-7-2021 05:24:43,-5
c9a4e981-e9c2-4577-a8d5-e4b4de2fc440,31-10-2020 15:48:22,-56
12e91899-b862-42be-b20c-02f77e24a421,17-3-2019 05:48:21,-9
4b0a480a-f037-44cb-b453-0fa511dfe874,16-2-2018 20:15:06,16
ad5d0eab-64e7-4344-8d75-5e75c0f0cdbd,2-4-2021 08:24:54,-14
e848dfb9-93ba-4316-8bef-02728a7d29f1,15-8-2021 20:56:26,-15
722c41f8-379d-4fc0-adf1-0ecaa054a3f7,25-2-2020 22:01:08,-5
95f0d26e-4dce-480b-aa89-9c1849f25c49,2-11-2019 06:10:57,-7
00b2f892-3761-4277-840a-144ad3585834,29-9-2017 10:39:25,-24
6361bd22-ea37-4810-a6a7-cb679e159fb2,22-10-2021 09:17:18,41
b8c1383d-3d63-4195-a10b-4a5c7539cc60,31-10-2020 14:57:27,-22
606b34cf-3f73-428f-8b30-c57fce938c27,4-2-2020 03:17:47,-10
b3ca9903-9b8c-4126-b98d-1707ad9efe3d,31-12-2019 15:52:42,-11
5885f794-1794-453c-9f05-797918227a64,2-9-2017 16:21:16,74
013d2ce3-9257-4af6-97aa-1331f2b1eb39,19-6-2017 09:00:23,76
cf3ba1b3-5fbc-4336-b214-942fab74c5f7,29-4-2020 11:53:26,-21
dea314e9-cb5b-4f5c-bbdd-670a02eea969,3-3-2020 15:25:36,21
e335b4d2-1001-4d34-9a08-7993bb1aaa00,14-10-2017 09:53:52,85
269f2076-c0d1-40cf-a3b0-d03a6a9e1780,14-7-2019 16:18:34,63
3728f41f-fac3-4ca3-8cc5-88a364ec958e,16-1-2020 14:13:36,21
91abdf72-bee9-4e87-a835-3d3bd9f99cb1,14-8-2018 10:45:41,-20
f192663c-5ab6-4b2d-94cb-891d37275081,5-11-2017 05:38:28,-9
00ab4655-6b55-4348-8ac0-b353e61435d3,13-2-2020 17:34:24,5
3ee7b4b5-c7ef-43e0-b595-9db6d8de6e9c,23-1-2020 12:38:35,-5
f43e8292-3370-4a5f-a4d1-ba89b7306a19,10-6-2020 20:47:41,-5
bb65d804-320c-41ef-b33e-56daec0245ab,15-6-2021 12:27:43,35
e5b338fa-c21e-4797-b692-c26a63de7553,28-9-2018 04:17:48,45
0892bfd0-99a4-4a8a-89ca-c0faf70eb4e1,31-8-2020 00:04:17,6
38b1d5af-d90e-43d0-9520-2140b4346fc5,17-1-2021 20:20:28,-42
41f94bed-1b49-4567-ad10-a6c4b5117d33,4-10-2017 19:10:00,-62
c68da77e-99b1-44ec-9f46-c1a4fa7ad6ad,5-8-2020 11:54:20,56
2c8f2d19-43d6-4728-98c7-cc2f99c92faa,30-3-2017 00:50:16,5
a78de95b-579c-4c43-87c8-23ae8f3abbb1,27-11-2018 06:19:48,-73
2e7c0e45-aac5-4294-a6e2-81180c4209c5,22-5-2017 10:46:24,-20
bb2d93dc-8f61-49d7-9c4c-9cb3b6074d2d,30-10-2021 16:30:11,-35
06512e47-1c1d-464f-8c35-3374cc09bbd3,1-9-2018 14:07:32,-16
951812aa-4144-481f-b133-459c82fda62f,1-1-2018 20:55:56,-6
2d0c6e66-efb8-488c-9d8c-cecfe3f2b5b6,10-8-2019 19:15:23,-52
55e2bc8f-4d03-47eb-8d93-d8ce743c2a0a,21-11-2019 19:49:10,36
f1e6dc3a-7fa9-4a16-9f36-e269f0fa72e8,29-4-2017 10:35:54,94
e6a77b08-8ca4-4034-8310-07c74b76a936,3-4-2020 15:11:18,-18
b5231517-d22f-44f7-907c-adf72cf172d8,21-4-2019 17:11:31,-5
951812aa-4144-481f-b133-459c82fda62f,22-7-2020 06:14:04,-6
2751fa4b-f949-42e8-b145-3d7661138e3b,24-6-2019 04:14:40,-20
e3d9cdf0-337e-478e-a907-49c9e7f5b3e2,19-4-2017 11:43:54,-10
107b4fc4-ca17-434e-9583-4374ebcbf956,18-12-2020 14:00:03,-5
f9d8634b-ad11-4298-a23a-a243e3583a8a,16-2-2019 10:54:37,-9
abe02f16-c118-47f0-8844-0dbab10cf03b,6-11-2018 05:38:23,-19
5e3c5ca2-9de7-4351-ab52-3edc0dda5260,18-8-2019 13:10:06,-50
2c12a91b-f29a-4e2a-9a5c-24cbbb77f706,30-10-2021 08:40:05,-15
e1e82037-865e-4f13-945c-e8bc2843c002,31-3-2018 18:05:36,-7
9f1b3f24-c264-41d5-9180-9682d1fbbf4c,9-3-2020 01:11:36,-19
30fa0101-d443-4575-96fe-64400bab9079,28-8-2017 09:17:38,-52
d02240f3-9f6c-40a4-9a30-2bfdf3c62805,8-8-2017 07:23:03,50
aa0182bc-340a-492c-ab60-6c1e2b6b6ff1,30-3-2021 10:01:12,-26
7a176c6a-9e13-49cb-b033-3fa26300b931,5-6-2017 11:43:51,-7
24cb4dbf-7f12-4b9d-b941-4a0a0121ce43,20-9-2019 17:37:47,40
5c9dd3df-b997-454e-bbdd-df5ca63bab0d,18-9-2017 04:17:04,-5
1a31e41d-44cf-4a23-a602-70640ceb2244,1-2-2020 06:55:50,-6
499c582c-4bac-4d6f-bf08-7a0f5ec5442e,3-8-2017 08:28:55,-25
a1a26564-6105-40c8-96c4-4150ea94937a,1-9-2021 10:11:13,29
d5af56db-31aa-407e-a561-55be1be84b14,5-8-2020 05:26:39,-16
78dc54e5-00b3-44bb-a891-e48fa78d855a,26-7-2020 05:47:49,5
844bcc7f-1c89-4e4d-bcbb-3550444e4ecb,4-9-2021 21:53:38,-11
a6ce7bd0-3eb9-4039-8286-43dc9c70647a,8-9-2021 16:18:33,36
8281129e-c6d5-45c6-b517-08833bc9a9fc,22-11-2017 19:41:16,92
45f2e3e0-56bd-4e6a-9430-c1c92bc7fc0e,6-7-2020 12:30:00,-22
a709a9ea-d348-4a9b-a508-af10472c476e,6-1-2021 06:06:41,63
e12e4289-227f-4791-82c7-60bf22c7c9a0,21-7-2020 12:26:09,-11
43242b0e-b10d-4bc4-9c64-494c9b60662d,25-1-2018 16:29:57,-5
4d0c3bd6-112c-4ec3-b7b5-5efbcc40c4a1,8-7-2018 11:30:15,46
1c8b6812-78a8-4409-af66-c523ea562b2d,24-9-2017 15:24:13,-34
24b311ef-f411-43b8-afc1-a06a121e8a15,2-7-2018 20:43:51,-14
29b9481b-2cbc-4895-be51-f0799013c758,31-10-2019 03:57:42,-5
e17e67e8-b3d8-4d0b-a452-5f4f67837fae,17-4-2017 15:05:31,20
b91cf0fb-b332-49be-aae4-cd159fb579f7,18-12-2017 16:00:33,60
be5d5edf-f6ef-4f01-b4f6-0de2e1111599,26-11-2021 01:48:09,37
32b2c3aa-fe9d-48fd-adbf-891f9bb38c75,10-11-2019 22:18:20,-7
916d61c2-a806-4251-9ab9-2d8d62864823,19-4-2021 06:43:57,31
11e16d1b-695f-4161-90b6-1e53225672bd,19-6-2019 11:54:15,-5
55faa254-8c87-4c4a-9bb3-aeb42b41213d,14-8-2021 03:58:22,-16
1b642e99-74a0-41cf-b0a0-69f496ed2ff0,25-8-2019 08:53:57,44
9ffb94a3-1889-4ff0-8653-38c5db95b61e,2-11-2018 17:07:37,-6
ed098a92-749d-439d-b3b5-cac6a5b8f09a,22-10-2017 00:53:40,-18
6b4b1854-acc7-4962-8d8f-23490dac119c,6-5-2018 11:07:21,40
ea978aad-0474-48ee-b16f-9bc64430b533,20-8-2021 15:28:16,-57
141e389b-55c1-474a-8b79-084c032078cf,2-4-2021 07:09:25,-17
9d2f8f2b-859a-4937-ab81-cc1400420f94,4-11-2019 01:17:40,-9
2fe4a400-61dd-4b36-bf7f-c6bacbe5492d,20-5-2021 14:05:52,23
0d1a2e6f-4839-46da-92a9-36705a4a8a9d,24-11-2021 02:28:14,-14
3ea659a2-98e9-459d-9f65-ff06a625fd78,6-6-2020 14:17:51,-8
410ba506-7e4c-4277-b2c9-edde7bd7ac56,3-9-2017 00:06:51,-7
ad6a39cb-8f04-4958-b043-71f140f0ef65,28-2-2021 14:43:31,-5
88d3b2b5-1991-4f3c-ae9d-65cba6767c21,30-4-2018 19:20:43,-11
0509f43c-05a9-42d6-9b38-512b012ee53d,2-12-2018 06:39:42,42
66c3375f-8a2a-4a86-acc9-61a5ab0d3662,27-2-2018 15:23:12,-85
8513aaf5-9ae5-44e4-8ec0-777777af742c,7-3-2018 09:43:04,-26
f571937e-54d4-44e7-82a7-5bea6dfa30c1,8-2-2019 18:38:35,-30
a909a35c-3c3e-4329-84d3-0633e122cc3e,22-9-2021 16:27:06,-5
8a954b2b-8fcf-4251-8dba-d0d4dcb9e8fa,19-2-2019 14:33:23,-5
00ade092-9252-46bd-ae6e-6f6d20cb4f9a,4-10-2017 00:37:58,-28
f272baba-7e25-47a0-8e7a-4241d2f863e3,5-8-2019 22:52:46,30
606b34cf-3f73-428f-8b30-c57fce938c27,24-2-2021 17:46:05,25
adf58c87-4e07-4b6d-a6cb-96590358bb3e,18-8-2018 01:52:07,13
b5265128-2670-4d70-9161-0d43965d2206,22-6-2020 20:44:36,-7
e330e3ff-c319-46df-8e89-9a051707667f,23-5-2017 06:12:48,-16
ef830775-7e64-4a0d-8fcf-b61e91f40141,3-10-2019 15:32:42,-27
9eb373e0-da16-4194-9917-48bef6d5315b,18-11-2020 06:38:36,-15
